# p00 p10 p01 p11 rho0
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
0.99637655 0.00100657 0.00066486 0.00195203 0.00000000
